id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,remix_dict,track_side_code,participant_id,participant_id_unique,audio_path
ES_072_21,21,LittleRight,0 days 00:24:23.330000,0 days 00:24:28.780000,ES_072,EN_072,ES,EN,recordings/ES_072.wav,RE,135,136,40,52,EN_072_21,0 days 00:00:05.450000,{1: [2]},r,136,52,fragments-short/ES_072_21.wav
ES_072_22,22,LittleRight,0 days 00:26:24.140000,0 days 00:26:30.740000,ES_072,EN_072,ES,EN,recordings/ES_072.wav,RE,135,136,40,52,EN_072_22,0 days 00:00:06.600000,{1: [2]},r,136,52,fragments-short/ES_072_22.wav
ES_072_23,23,LittleRight,0 days 00:28:51.990000,0 days 00:28:54.400000,ES_072,EN_072,ES,EN,recordings/ES_072.wav,RE,135,136,40,52,EN_072_23,0 days 00:00:02.410000,{1: [2]},r,136,52,fragments-short/ES_072_23.wav
ES_072_24,24,LittleRight,0 days 00:29:30.590000,0 days 00:29:32.720000,ES_072,EN_072,ES,EN,recordings/ES_072.wav,RE,135,136,40,52,EN_072_24,0 days 00:00:02.130000,{1: [2]},r,136,52,fragments-short/ES_072_24.wav
EN_073_1,1,LittleLeft,0 days 00:00:16.260000,0 days 00:00:17.890000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_1,0 days 00:00:01.630000,{1: [1]},l,137,40,fragments-short/EN_073_1.wav
EN_073_7,7,LittleLeft,0 days 00:01:43.780000,0 days 00:01:46.800000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_7,0 days 00:00:03.020000,{1: [1]},l,137,40,fragments-short/EN_073_7.wav
EN_073_13,13,LittleLeft,0 days 00:03:07.180000,0 days 00:03:10.570000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_13,0 days 00:00:03.390000,{1: [1]},l,137,40,fragments-short/EN_073_13.wav
EN_073_16,16,LittleLeft,0 days 00:03:32.125000,0 days 00:03:36.205000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_16,0 days 00:00:04.080000,{1: [1]},l,137,40,fragments-short/EN_073_16.wav
EN_073_22,22,LittleLeft,0 days 00:05:11.480000,0 days 00:05:11.840000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_22,0 days 00:00:00.360000,{1: [1]},l,137,40,fragments-short/EN_073_22.wav
EN_073_24,24,LittleLeft,0 days 00:05:21.900000,0 days 00:05:22.090000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_24,0 days 00:00:00.190000,{1: [1]},l,137,40,fragments-short/EN_073_24.wav
EN_073_26,26,LittleLeft,0 days 00:05:28.902000,0 days 00:05:29.512000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_26,0 days 00:00:00.610000,{1: [1]},l,137,40,fragments-short/EN_073_26.wav
EN_073_27,27,LittleLeft,0 days 00:05:31.770000,0 days 00:05:33.070000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_27,0 days 00:00:01.300000,{1: [1]},l,137,40,fragments-short/EN_073_27.wav
EN_073_32,32,LittleLeft,0 days 00:06:29.320000,0 days 00:06:32.880000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_32,0 days 00:00:03.560000,{1: [1]},l,137,40,fragments-short/EN_073_32.wav
EN_073_34,34,LittleLeft,0 days 00:07:31.550000,0 days 00:07:35.820000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_34,0 days 00:00:04.270000,{1: [1]},l,137,40,fragments-short/EN_073_34.wav
EN_073_2,2,LittleRight,0 days 00:00:27.385000,0 days 00:00:31.595000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_2,0 days 00:00:04.210000,{1: [2]},r,138,38,fragments-short/EN_073_2.wav
EN_073_3,3,LittleRight,0 days 00:00:47.250000,0 days 00:00:52.550000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_3,0 days 00:00:05.300000,{1: [2]},r,138,38,fragments-short/EN_073_3.wav
EN_073_4,4,LittleRight,0 days 00:00:53.435000,0 days 00:00:57.415000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_4,0 days 00:00:03.980000,{1: [2]},r,138,38,fragments-short/EN_073_4.wav
EN_073_5,5,LittleRight,0 days 00:01:04.320000,0 days 00:01:07.990000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_5,0 days 00:00:03.670000,{1: [2]},r,138,38,fragments-short/EN_073_5.wav
EN_073_6,6,LittleRight,0 days 00:01:19.020000,0 days 00:01:23.520000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_6,0 days 00:00:04.500000,{1: [2]},r,138,38,fragments-short/EN_073_6.wav
EN_073_8,8,LittleRight,0 days 00:01:48.720000,0 days 00:01:52,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_8,0 days 00:00:03.280000,{1: [2]},r,138,38,fragments-short/EN_073_8.wav
EN_073_9,9,LittleRight,0 days 00:02:02.720000,0 days 00:02:07.610000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_9,0 days 00:00:04.890000,{1: [2]},r,138,38,fragments-short/EN_073_9.wav
EN_073_10,10,LittleRight,0 days 00:02:17.160000,0 days 00:02:19.620000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_10,0 days 00:00:02.460000,{1: [2]},r,138,38,fragments-short/EN_073_10.wav
EN_073_11,11,LittleRight,0 days 00:02:38.345000,0 days 00:02:42.675000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_11,0 days 00:00:04.330000,{1: [2]},r,138,38,fragments-short/EN_073_11.wav
EN_073_12,12,LittleRight,0 days 00:03:01.910000,0 days 00:03:06.990000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_12,0 days 00:00:05.080000,{1: [2]},r,138,38,fragments-short/EN_073_12.wav
EN_073_14,14,LittleRight,0 days 00:03:09.780000,0 days 00:03:10.270000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_14,0 days 00:00:00.490000,{1: [2]},r,138,38,fragments-short/EN_073_14.wav
EN_073_15,15,LittleRight,0 days 00:03:24.840000,0 days 00:03:27.030000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_15,0 days 00:00:02.190000,{1: [2]},r,138,38,fragments-short/EN_073_15.wav
EN_073_17,17,LittleRight,0 days 00:03:32.125000,0 days 00:03:32.560000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_17,0 days 00:00:00.435000,{1: [2]},r,138,38,fragments-short/EN_073_17.wav
EN_073_18,18,LittleRight,0 days 00:04:17.020000,0 days 00:04:21.790000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_18,0 days 00:00:04.770000,{1: [2]},r,138,38,fragments-short/EN_073_18.wav
EN_073_19,19,LittleRight,0 days 00:04:37.340000,0 days 00:04:41.570000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_19,0 days 00:00:04.230000,{1: [2]},r,138,38,fragments-short/EN_073_19.wav
EN_073_20,20,LittleRight,0 days 00:05:02.040000,0 days 00:05:05.550000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_20,0 days 00:00:03.510000,{1: [2]},r,138,38,fragments-short/EN_073_20.wav
EN_073_21,21,LittleRight,0 days 00:05:07.080000,0 days 00:05:11.970000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_21,0 days 00:00:04.890000,{1: [2]},r,138,38,fragments-short/EN_073_21.wav
EN_073_23,23,LittleRight,0 days 00:05:16.840000,0 days 00:05:22.090000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_23,0 days 00:00:05.250000,{1: [2]},r,138,38,fragments-short/EN_073_23.wav
EN_073_25,25,LittleRight,0 days 00:05:28.720000,0 days 00:05:31.735000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_25,0 days 00:00:03.015000,{1: [2]},r,138,38,fragments-short/EN_073_25.wav
EN_073_28,28,LittleRight,0 days 00:05:32.285000,0 days 00:05:33.070000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_28,0 days 00:00:00.785000,{1: [2]},r,138,38,fragments-short/EN_073_28.wav
EN_073_29,29,LittleRight,0 days 00:05:48.100000,0 days 00:05:50.825000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_29,0 days 00:00:02.725000,{1: [2]},r,138,38,fragments-short/EN_073_29.wav
EN_073_30,30,LittleRight,0 days 00:06:02.085000,0 days 00:06:05.035000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_30,0 days 00:00:02.950000,{1: [2]},r,138,38,fragments-short/EN_073_30.wav
EN_073_31,31,LittleRight,0 days 00:06:17.295000,0 days 00:06:21.835000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_31,0 days 00:00:04.540000,{1: [2]},r,138,38,fragments-short/EN_073_31.wav
EN_073_33,33,LittleRight,0 days 00:07:05.830000,0 days 00:07:11.785000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_33,0 days 00:00:05.955000,{1: [2]},r,138,38,fragments-short/EN_073_33.wav
EN_073_35,35,LittleRight,0 days 00:07:54.160000,0 days 00:07:56.540000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_35,0 days 00:00:02.380000,{1: [2]},r,138,38,fragments-short/EN_073_35.wav
EN_073_36,36,LittleRight,0 days 00:08:00.410000,0 days 00:08:03.520000,EN_073,ES_073,EN,ES,recordings/EN_073.wav,OG,137,138,40,38,ES_073_36,0 days 00:00:03.110000,{1: [2]},r,138,38,fragments-short/EN_073_36.wav
ES_073_1,1,LittleLeft,0 days 00:00:58.970000,0 days 00:01:00.830000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_1,0 days 00:00:01.860000,{1: [1]},l,137,40,fragments-short/ES_073_1.wav
ES_073_7,7,LittleLeft,0 days 00:06:38.180000,0 days 00:06:41.100000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_7,0 days 00:00:02.920000,{1: [1]},l,137,40,fragments-short/ES_073_7.wav
ES_073_13,13,LittleLeft,0 days 00:13:38.190000,0 days 00:13:43.060000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_13,0 days 00:00:04.870000,{1: [1]},l,137,40,fragments-short/ES_073_13.wav
ES_073_16,16,LittleLeft,0 days 00:15:23.270000,0 days 00:15:29.260000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_16,0 days 00:00:05.990000,{1: [1]},l,137,40,fragments-short/ES_073_16.wav
ES_073_22,22,LittleLeft,0 days 00:20:33.185000,0 days 00:20:33.615000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_22,0 days 00:00:00.430000,{1: [1]},l,137,40,fragments-short/ES_073_22.wav
ES_073_24,24,LittleLeft,0 days 00:26:45.985000,0 days 00:26:46.380000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_24,0 days 00:00:00.395000,{1: [1]},l,137,40,fragments-short/ES_073_24.wav
ES_073_26,26,LittleLeft,0 days 00:27:54.355000,0 days 00:27:54.935000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_26,0 days 00:00:00.580000,{1: [1]},l,137,40,fragments-short/ES_073_26.wav
ES_073_27,27,LittleLeft,0 days 00:28:57.170000,0 days 00:28:59.240000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_27,0 days 00:00:02.070000,{1: [1]},l,137,40,fragments-short/ES_073_27.wav
ES_073_32,32,LittleLeft,0 days 00:33:52.850000,0 days 00:33:56.520000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_32,0 days 00:00:03.670000,{1: [1]},l,137,40,fragments-short/ES_073_32.wav
ES_073_34,34,LittleLeft,0 days 00:35:32.240000,0 days 00:35:36.280000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_34,0 days 00:00:04.040000,{1: [1]},l,137,40,fragments-short/ES_073_34.wav
ES_073_2,2,LittleRight,0 days 00:00:19.970000,0 days 00:00:24.990000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_2,0 days 00:00:05.020000,{1: [2]},r,138,38,fragments-short/ES_073_2.wav
ES_073_3,3,LittleRight,0 days 00:01:52.730000,0 days 00:01:57.580000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_3,0 days 00:00:04.850000,{1: [2]},r,138,38,fragments-short/ES_073_3.wav
ES_073_4,4,LittleRight,0 days 00:02:55.250000,0 days 00:02:59.580000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_4,0 days 00:00:04.330000,{1: [2]},r,138,38,fragments-short/ES_073_4.wav
ES_073_5,5,LittleRight,0 days 00:03:46.890000,0 days 00:03:51.310000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_5,0 days 00:00:04.420000,{1: [2]},r,138,38,fragments-short/ES_073_5.wav
ES_073_6,6,LittleRight,0 days 00:04:25.510000,0 days 00:04:30.790000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_6,0 days 00:00:05.280000,{1: [2]},r,138,38,fragments-short/ES_073_6.wav
ES_073_8,8,LittleRight,0 days 00:07:14.090000,0 days 00:07:18.250000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_8,0 days 00:00:04.160000,{1: [2]},r,138,38,fragments-short/ES_073_8.wav
ES_073_9,9,LittleRight,0 days 00:07:59.590000,0 days 00:08:03.910000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_9,0 days 00:00:04.320000,{1: [2]},r,138,38,fragments-short/ES_073_9.wav
ES_073_10,10,LittleRight,0 days 00:08:55.910000,0 days 00:08:58.620000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_10,0 days 00:00:02.710000,{1: [2]},r,138,38,fragments-short/ES_073_10.wav
ES_073_11,11,LittleRight,0 days 00:11:02.190000,0 days 00:11:05.180000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_11,0 days 00:00:02.990000,{1: [2]},r,138,38,fragments-short/ES_073_11.wav
ES_073_12,12,LittleRight,0 days 00:12:48.250000,0 days 00:12:53.080000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_12,0 days 00:00:04.830000,{1: [2]},r,138,38,fragments-short/ES_073_12.wav
ES_073_14,14,LittleRight,0 days 00:13:42.080000,0 days 00:13:42.800000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_14,0 days 00:00:00.720000,{1: [2]},r,138,38,fragments-short/ES_073_14.wav
ES_073_15,15,LittleRight,0 days 00:14:10.480000,0 days 00:14:13.510000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_15,0 days 00:00:03.030000,{1: [2]},r,138,38,fragments-short/ES_073_15.wav
ES_073_17,17,LittleRight,0 days 00:15:23.270000,0 days 00:15:23.630000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_17,0 days 00:00:00.360000,{1: [2]},r,138,38,fragments-short/ES_073_17.wav
ES_073_18,18,LittleRight,0 days 00:16:19.750000,0 days 00:16:23.360000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_18,0 days 00:00:03.610000,{1: [2]},r,138,38,fragments-short/ES_073_18.wav
ES_073_19,19,LittleRight,0 days 00:18:24.950000,0 days 00:18:29.170000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_19,0 days 00:00:04.220000,{1: [2]},r,138,38,fragments-short/ES_073_19.wav
ES_073_20,20,LittleRight,0 days 00:19:49.830000,0 days 00:19:52.600000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_20,0 days 00:00:02.770000,{1: [2]},r,138,38,fragments-short/ES_073_20.wav
ES_073_21,21,LittleRight,0 days 00:20:28.850000,0 days 00:20:34.090000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_21,0 days 00:00:05.240000,{1: [2]},r,138,38,fragments-short/ES_073_21.wav
ES_073_23,23,LittleRight,0 days 00:26:41.260000,0 days 00:26:46.380000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_23,0 days 00:00:05.120000,{1: [2]},r,138,38,fragments-short/ES_073_23.wav
ES_073_25,25,LittleRight,0 days 00:27:54.030000,0 days 00:27:56.850000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_25,0 days 00:00:02.820000,{1: [2]},r,138,38,fragments-short/ES_073_25.wav
ES_073_28,28,LittleRight,0 days 00:28:58.370000,0 days 00:28:59.240000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_28,0 days 00:00:00.870000,{1: [2]},r,138,38,fragments-short/ES_073_28.wav
ES_073_29,29,LittleRight,0 days 00:29:33.910000,0 days 00:29:36.990000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_29,0 days 00:00:03.080000,{1: [2]},r,138,38,fragments-short/ES_073_29.wav
ES_073_30,30,LittleRight,0 days 00:30:38.550000,0 days 00:30:41.020000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_30,0 days 00:00:02.470000,{1: [2]},r,138,38,fragments-short/ES_073_30.wav
ES_073_31,31,LittleRight,0 days 00:33:10.210000,0 days 00:33:14.220000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_31,0 days 00:00:04.010000,{1: [2]},r,138,38,fragments-short/ES_073_31.wav
ES_073_33,33,LittleRight,0 days 00:34:40.950000,0 days 00:34:46.700000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_33,0 days 00:00:05.750000,{1: [2]},r,138,38,fragments-short/ES_073_33.wav
ES_073_35,35,LittleRight,0 days 00:36:13.370000,0 days 00:36:17.240000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_35,0 days 00:00:03.870000,{1: [2]},r,138,38,fragments-short/ES_073_35.wav
ES_073_36,36,LittleRight,0 days 00:37:03.800000,0 days 00:37:07.430000,ES_073,EN_073,ES,EN,recordings/ES_073.wav,RE,137,138,40,38,EN_073_36,0 days 00:00:03.630000,{1: [2]},r,138,38,fragments-short/ES_073_36.wav
EN_074_1,1,LittleLeft,0 days 00:00:13.410000,0 days 00:00:15.210000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_1,0 days 00:00:01.800000,{1: [1]},l,139,53,fragments-short/EN_074_1.wav
EN_074_3,3,LittleLeft,0 days 00:00:30.515000,0 days 00:00:30.845000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_3,0 days 00:00:00.330000,{1: [1]},l,139,53,fragments-short/EN_074_3.wav
EN_074_4,4,LittleLeft,0 days 00:00:44.940000,0 days 00:00:47.950000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_4,0 days 00:00:03.010000,{1: [1]},l,139,53,fragments-short/EN_074_4.wav
EN_074_6,6,LittleLeft,0 days 00:01:06.720000,0 days 00:01:10.755000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_6,0 days 00:00:04.035000,{1: [1]},l,139,53,fragments-short/EN_074_6.wav
EN_074_8,8,LittleLeft,0 days 00:01:14.373000,0 days 00:01:17.278000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_8,0 days 00:00:02.905000,{1: [1]},l,139,53,fragments-short/EN_074_8.wav
EN_074_9,9,LittleLeft,0 days 00:01:21.660000,0 days 00:01:24.120000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_9,0 days 00:00:02.460000,{1: [1]},l,139,53,fragments-short/EN_074_9.wav
EN_074_12,12,LittleLeft,0 days 00:01:45.120000,0 days 00:01:46.380000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_12,0 days 00:00:01.260000,{1: [1]},l,139,53,fragments-short/EN_074_12.wav
EN_074_13,13,LittleLeft,0 days 00:01:49.605000,0 days 00:01:51.885000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_13,0 days 00:00:02.280000,{1: [1]},l,139,53,fragments-short/EN_074_13.wav
EN_074_14,14,LittleLeft,0 days 00:02:19.125000,0 days 00:02:23.065000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_14,0 days 00:00:03.940000,{1: [1]},l,139,53,fragments-short/EN_074_14.wav
EN_074_16,16,LittleLeft,0 days 00:02:35.170000,0 days 00:02:36.050000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_16,0 days 00:00:00.880000,{1: [1]},l,139,53,fragments-short/EN_074_16.wav
EN_074_17,17,LittleLeft,0 days 00:02:48.270000,0 days 00:02:50.960000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_17,0 days 00:00:02.690000,{1: [1]},l,139,53,fragments-short/EN_074_17.wav
EN_074_20,20,LittleLeft,0 days 00:04:02.690000,0 days 00:04:05.850000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_20,0 days 00:00:03.160000,{1: [1]},l,139,53,fragments-short/EN_074_20.wav
EN_074_22,22,LittleLeft,0 days 00:04:18.270000,0 days 00:04:20.460000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_22,0 days 00:00:02.190000,{1: [1]},l,139,53,fragments-short/EN_074_22.wav
EN_074_24,24,LittleLeft,0 days 00:04:35.170000,0 days 00:04:38.140000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_24,0 days 00:00:02.970000,{1: [1]},l,139,53,fragments-short/EN_074_24.wav
EN_074_28,28,LittleLeft,0 days 00:05:27.050000,0 days 00:05:32.010000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_28,0 days 00:00:04.960000,{1: [1]},l,139,53,fragments-short/EN_074_28.wav
EN_074_30,30,LittleLeft,0 days 00:06:38.940000,0 days 00:06:42.910000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_30,0 days 00:00:03.970000,{1: [1]},l,139,53,fragments-short/EN_074_30.wav
EN_074_2,2,LittleRight,0 days 00:00:27.295000,0 days 00:00:30.845000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_2,0 days 00:00:03.550000,{1: [2]},r,140,54,fragments-short/EN_074_2.wav
EN_074_5,5,LittleRight,0 days 00:01:00.790000,0 days 00:01:03.740000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_5,0 days 00:00:02.950000,{1: [2]},r,140,54,fragments-short/EN_074_5.wav
EN_074_7,7,LittleRight,0 days 00:01:12.788000,0 days 00:01:14.498000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_7,0 days 00:00:01.710000,{1: [2]},r,140,54,fragments-short/EN_074_7.wav
EN_074_10,10,LittleRight,0 days 00:01:38.165000,0 days 00:01:41.115000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_10,0 days 00:00:02.950000,{1: [2]},r,140,54,fragments-short/EN_074_10.wav
EN_074_11,11,LittleRight,0 days 00:01:43.040000,0 days 00:01:46.930000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_11,0 days 00:00:03.890000,{1: [2]},r,140,54,fragments-short/EN_074_11.wav
EN_074_15,15,LittleRight,0 days 00:02:34.100000,0 days 00:02:36.230000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_15,0 days 00:00:02.130000,{1: [2]},r,140,54,fragments-short/EN_074_15.wav
EN_074_18,18,LittleRight,0 days 00:02:56.210000,0 days 00:02:59,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_18,0 days 00:00:02.790000,{1: [2]},r,140,54,fragments-short/EN_074_18.wav
EN_074_19,19,LittleRight,0 days 00:03:42.970000,0 days 00:03:46.520000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_19,0 days 00:00:03.550000,{1: [2]},r,140,54,fragments-short/EN_074_19.wav
EN_074_21,21,LittleRight,0 days 00:04:08.075000,0 days 00:04:10.905000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_21,0 days 00:00:02.830000,{1: [2]},r,140,54,fragments-short/EN_074_21.wav
EN_074_23,23,LittleRight,0 days 00:04:21.510000,0 days 00:04:23.980000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_23,0 days 00:00:02.470000,{1: [2]},r,140,54,fragments-short/EN_074_23.wav
EN_074_25,25,LittleRight,0 days 00:04:48.200000,0 days 00:04:53.450000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_25,0 days 00:00:05.250000,{1: [2]},r,140,54,fragments-short/EN_074_25.wav
EN_074_26,26,LittleRight,0 days 00:05:05.210000,0 days 00:05:07.410000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_26,0 days 00:00:02.200000,{1: [2]},r,140,54,fragments-short/EN_074_26.wav
EN_074_27,27,LittleRight,0 days 00:05:14.560000,0 days 00:05:19.710000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_27,0 days 00:00:05.150000,{1: [2]},r,140,54,fragments-short/EN_074_27.wav
EN_074_29,29,LittleRight,0 days 00:06:19.140000,0 days 00:06:24.400000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_29,0 days 00:00:05.260000,{1: [2]},r,140,54,fragments-short/EN_074_29.wav
EN_074_31,31,LittleRight,0 days 00:07:26.140000,0 days 00:07:30.840000,EN_074,ES_074,EN,ES,recordings/EN_074.wav,OG,139,140,53,54,ES_074_31,0 days 00:00:04.700000,{1: [2]},r,140,54,fragments-short/EN_074_31.wav
