id,conv_id,lang_code,original_or_reenacted,time_start_rel,time_end_rel,duration,audio_path,concat_audio_path,trans_id,trans_lang_code,participant_id_unique
ES_068_2,ES_068,ES,RE,0 days 00:00:03.530000,0 days 00:00:05.180000,0 days 00:00:01.650000,fragments-short/ES_068_2.wav,fragments-short-concatenated/ES_068r.wav,EN_068_2,EN,43
ES_068_4,ES_068,ES,RE,0 days 00:00:05.180000,0 days 00:00:09.050000,0 days 00:00:03.870000,fragments-short/ES_068_4.wav,fragments-short-concatenated/ES_068r.wav,EN_068_4,EN,43
ES_068_5,ES_068,ES,RE,0 days 00:00:09.050000,0 days 00:00:11.240000,0 days 00:00:02.190000,fragments-short/ES_068_5.wav,fragments-short-concatenated/ES_068r.wav,EN_068_5,EN,43
ES_068_6,ES_068,ES,RE,0 days 00:00:11.240000,0 days 00:00:12.810000,0 days 00:00:01.570000,fragments-short/ES_068_6.wav,fragments-short-concatenated/ES_068r.wav,EN_068_6,EN,43
ES_068_10,ES_068,ES,RE,0 days 00:00:12.810000,0 days 00:00:15.070000,0 days 00:00:02.260000,fragments-short/ES_068_10.wav,fragments-short-concatenated/ES_068r.wav,EN_068_10,EN,43
ES_068_12,ES_068,ES,RE,0 days 00:00:15.070000,0 days 00:00:15.800000,0 days 00:00:00.730000,fragments-short/ES_068_12.wav,fragments-short-concatenated/ES_068r.wav,EN_068_12,EN,43
ES_068_13,ES_068,ES,RE,0 days 00:00:15.800000,0 days 00:00:18.210000,0 days 00:00:02.410000,fragments-short/ES_068_13.wav,fragments-short-concatenated/ES_068r.wav,EN_068_13,EN,43
ES_068_15,ES_068,ES,RE,0 days 00:00:18.210000,0 days 00:00:20.060000,0 days 00:00:01.850000,fragments-short/ES_068_15.wav,fragments-short-concatenated/ES_068r.wav,EN_068_15,EN,43
ES_068_17,ES_068,ES,RE,0 days 00:00:20.060000,0 days 00:00:24.230000,0 days 00:00:04.170000,fragments-short/ES_068_17.wav,fragments-short-concatenated/ES_068r.wav,EN_068_17,EN,43
ES_068_18,ES_068,ES,RE,0 days 00:00:24.230000,0 days 00:00:28.650000,0 days 00:00:04.420000,fragments-short/ES_068_18.wav,fragments-short-concatenated/ES_068r.wav,EN_068_18,EN,43
ES_068_21,ES_068,ES,RE,0 days 00:00:28.650000,0 days 00:00:32.860000,0 days 00:00:04.210000,fragments-short/ES_068_21.wav,fragments-short-concatenated/ES_068r.wav,EN_068_21,EN,43
ES_068_27,ES_068,ES,RE,0 days 00:00:32.860000,0 days 00:00:36.160000,0 days 00:00:03.300000,fragments-short/ES_068_27.wav,fragments-short-concatenated/ES_068r.wav,EN_068_27,EN,43
ES_068_29,ES_068,ES,RE,0 days 00:00:36.160000,0 days 00:00:38.660000,0 days 00:00:02.500000,fragments-short/ES_068_29.wav,fragments-short-concatenated/ES_068r.wav,EN_068_29,EN,43
ES_068_33,ES_068,ES,RE,0 days 00:00:38.660000,0 days 00:00:41.420000,0 days 00:00:02.760000,fragments-short/ES_068_33.wav,fragments-short-concatenated/ES_068r.wav,EN_068_33,EN,43
ES_068_34,ES_068,ES,RE,0 days 00:00:41.420000,0 days 00:00:43.150000,0 days 00:00:01.730000,fragments-short/ES_068_34.wav,fragments-short-concatenated/ES_068r.wav,EN_068_34,EN,43
ES_068_35,ES_068,ES,RE,0 days 00:00:43.150000,0 days 00:00:47.320000,0 days 00:00:04.170000,fragments-short/ES_068_35.wav,fragments-short-concatenated/ES_068r.wav,EN_068_35,EN,43
ES_068_37,ES_068,ES,RE,0 days 00:00:47.320000,0 days 00:00:50.940000,0 days 00:00:03.620000,fragments-short/ES_068_37.wav,fragments-short-concatenated/ES_068r.wav,EN_068_37,EN,43
ES_068_38,ES_068,ES,RE,0 days 00:00:50.940000,0 days 00:00:55.850000,0 days 00:00:04.910000,fragments-short/ES_068_38.wav,fragments-short-concatenated/ES_068r.wav,EN_068_38,EN,43
ES_068_39,ES_068,ES,RE,0 days 00:00:55.850000,0 days 00:00:58.290000,0 days 00:00:02.440000,fragments-short/ES_068_39.wav,fragments-short-concatenated/ES_068r.wav,EN_068_39,EN,43
ES_068_41,ES_068,ES,RE,0 days 00:00:58.290000,0 days 00:01:00.220000,0 days 00:00:01.930000,fragments-short/ES_068_41.wav,fragments-short-concatenated/ES_068r.wav,EN_068_41,EN,43
ES_068_43,ES_068,ES,RE,0 days 00:01:00.220000,0 days 00:01:02.550000,0 days 00:00:02.330000,fragments-short/ES_068_43.wav,fragments-short-concatenated/ES_068r.wav,EN_068_43,EN,43
ES_068_44,ES_068,ES,RE,0 days 00:01:02.550000,0 days 00:01:04.650000,0 days 00:00:02.100000,fragments-short/ES_068_44.wav,fragments-short-concatenated/ES_068r.wav,EN_068_44,EN,43
ES_068_48,ES_068,ES,RE,0 days 00:01:04.650000,0 days 00:01:07.120000,0 days 00:00:02.470000,fragments-short/ES_068_48.wav,fragments-short-concatenated/ES_068r.wav,EN_068_48,EN,43
ES_068_49,ES_068,ES,RE,0 days 00:01:07.120000,0 days 00:01:08.770000,0 days 00:00:01.650000,fragments-short/ES_068_49.wav,fragments-short-concatenated/ES_068r.wav,EN_068_49,EN,43
ES_068_50,ES_068,ES,RE,0 days 00:01:08.770000,0 days 00:01:10.560000,0 days 00:00:01.790000,fragments-short/ES_068_50.wav,fragments-short-concatenated/ES_068r.wav,EN_068_50,EN,43
ES_068_51,ES_068,ES,RE,0 days 00:01:10.560000,0 days 00:01:11.680000,0 days 00:00:01.120000,fragments-short/ES_068_51.wav,fragments-short-concatenated/ES_068r.wav,EN_068_51,EN,43
ES_068_55,ES_068,ES,RE,0 days 00:01:11.680000,0 days 00:01:12.910000,0 days 00:00:01.230000,fragments-short/ES_068_55.wav,fragments-short-concatenated/ES_068r.wav,EN_068_55,EN,43
ES_069_1,ES_069,ES,RE,0 days 00:00:00,0 days 00:00:02.820000,0 days 00:00:02.820000,fragments-short/ES_069_1.wav,fragments-short-concatenated/ES_069l.wav,EN_069_1,EN,40
ES_069_4,ES_069,ES,RE,0 days 00:00:02.820000,0 days 00:00:04.810000,0 days 00:00:01.990000,fragments-short/ES_069_4.wav,fragments-short-concatenated/ES_069l.wav,EN_069_4,EN,40
ES_069_10,ES_069,ES,RE,0 days 00:00:04.810000,0 days 00:00:07.780000,0 days 00:00:02.970000,fragments-short/ES_069_10.wav,fragments-short-concatenated/ES_069l.wav,EN_069_10,EN,40
ES_069_11,ES_069,ES,RE,0 days 00:00:07.780000,0 days 00:00:11.110000,0 days 00:00:03.330000,fragments-short/ES_069_11.wav,fragments-short-concatenated/ES_069l.wav,EN_069_11,EN,40
ES_069_12,ES_069,ES,RE,0 days 00:00:11.110000,0 days 00:00:14.360000,0 days 00:00:03.250000,fragments-short/ES_069_12.wav,fragments-short-concatenated/ES_069l.wav,EN_069_12,EN,40
ES_070_2,ES_070,ES,OG,0 days 00:00:00,0 days 00:00:04.060000,0 days 00:00:04.060000,fragments-short/ES_070_2.wav,fragments-short-concatenated/ES_070l.wav,EN_070_2,EN,49
ES_070_3,ES_070,ES,OG,0 days 00:00:04.060000,0 days 00:00:06.890000,0 days 00:00:02.830000,fragments-short/ES_070_3.wav,fragments-short-concatenated/ES_070l.wav,EN_070_3,EN,49
ES_070_4,ES_070,ES,OG,0 days 00:00:06.890000,0 days 00:00:09.690000,0 days 00:00:02.800000,fragments-short/ES_070_4.wav,fragments-short-concatenated/ES_070l.wav,EN_070_4,EN,49
ES_070_9,ES_070,ES,OG,0 days 00:00:09.690000,0 days 00:00:12.490000,0 days 00:00:02.800000,fragments-short/ES_070_9.wav,fragments-short-concatenated/ES_070l.wav,EN_070_9,EN,49
ES_070_11,ES_070,ES,OG,0 days 00:00:12.490000,0 days 00:00:13.405000,0 days 00:00:00.915000,fragments-short/ES_070_11.wav,fragments-short-concatenated/ES_070l.wav,EN_070_11,EN,49
ES_070_13,ES_070,ES,OG,0 days 00:00:13.405000,0 days 00:00:17.185000,0 days 00:00:03.780000,fragments-short/ES_070_13.wav,fragments-short-concatenated/ES_070l.wav,EN_070_13,EN,49
ES_070_16,ES_070,ES,OG,0 days 00:00:17.185000,0 days 00:00:18.235000,0 days 00:00:01.050000,fragments-short/ES_070_16.wav,fragments-short-concatenated/ES_070l.wav,EN_070_16,EN,49
ES_070_17,ES_070,ES,OG,0 days 00:00:18.235000,0 days 00:00:21.085000,0 days 00:00:02.850000,fragments-short/ES_070_17.wav,fragments-short-concatenated/ES_070l.wav,EN_070_17,EN,49
ES_070_18,ES_070,ES,OG,0 days 00:00:21.085000,0 days 00:00:22.305000,0 days 00:00:01.220000,fragments-short/ES_070_18.wav,fragments-short-concatenated/ES_070l.wav,EN_070_18,EN,49
ES_070_20,ES_070,ES,OG,0 days 00:00:22.305000,0 days 00:00:23.265000,0 days 00:00:00.960000,fragments-short/ES_070_20.wav,fragments-short-concatenated/ES_070l.wav,EN_070_20,EN,49
ES_070_21,ES_070,ES,OG,0 days 00:00:23.265000,0 days 00:00:29.425000,0 days 00:00:06.160000,fragments-short/ES_070_21.wav,fragments-short-concatenated/ES_070l.wav,EN_070_21,EN,49
ES_070_22,ES_070,ES,OG,0 days 00:00:34.155000,0 days 00:00:36.705000,0 days 00:00:02.550000,fragments-short/ES_070_22.wav,fragments-short-concatenated/ES_070l.wav,EN_070_22,EN,49
ES_070_24,ES_070,ES,OG,0 days 00:00:36.705000,0 days 00:00:38.085000,0 days 00:00:01.380000,fragments-short/ES_070_24.wav,fragments-short-concatenated/ES_070l.wav,EN_070_24,EN,49
ES_070_26,ES_070,ES,OG,0 days 00:00:38.085000,0 days 00:00:38.870000,0 days 00:00:00.785000,fragments-short/ES_070_26.wav,fragments-short-concatenated/ES_070l.wav,EN_070_26,EN,49
ES_070_28,ES_070,ES,OG,0 days 00:00:38.870000,0 days 00:00:41.560000,0 days 00:00:02.690000,fragments-short/ES_070_28.wav,fragments-short-concatenated/ES_070l.wav,EN_070_28,EN,49
ES_070_29,ES_070,ES,OG,0 days 00:00:41.560000,0 days 00:00:42.480000,0 days 00:00:00.920000,fragments-short/ES_070_29.wav,fragments-short-concatenated/ES_070l.wav,EN_070_29,EN,49
ES_070_30,ES_070,ES,OG,0 days 00:00:42.480000,0 days 00:00:46.720000,0 days 00:00:04.240000,fragments-short/ES_070_30.wav,fragments-short-concatenated/ES_070l.wav,EN_070_30,EN,49
ES_070_33,ES_070,ES,OG,0 days 00:00:46.720000,0 days 00:00:49.340000,0 days 00:00:02.620000,fragments-short/ES_070_33.wav,fragments-short-concatenated/ES_070l.wav,EN_070_33,EN,49
ES_070_36,ES_070,ES,OG,0 days 00:00:49.340000,0 days 00:00:52.090000,0 days 00:00:02.750000,fragments-short/ES_070_36.wav,fragments-short-concatenated/ES_070l.wav,EN_070_36,EN,49
ES_070_37,ES_070,ES,OG,0 days 00:00:52.090000,0 days 00:00:57.330000,0 days 00:00:05.240000,fragments-short/ES_070_37.wav,fragments-short-concatenated/ES_070l.wav,EN_070_37,EN,49
ES_070_39,ES_070,ES,OG,0 days 00:00:29.425000,0 days 00:00:34.155000,0 days 00:00:04.730000,fragments-short/ES_070_39.wav,fragments-short-concatenated/ES_070l.wav,EN_070_39,EN,49
ES_070_40,ES_070,ES,OG,0 days 00:00:57.330000,0 days 00:01:04.960000,0 days 00:00:07.630000,fragments-short/ES_070_40.wav,fragments-short-concatenated/ES_070l.wav,EN_070_40,EN,49
ES_070_1,ES_070,ES,OG,0 days 00:00:00,0 days 00:00:02.960000,0 days 00:00:02.960000,fragments-short/ES_070_1.wav,fragments-short-concatenated/ES_070r.wav,EN_070_1,EN,50
ES_070_5,ES_070,ES,OG,0 days 00:00:02.960000,0 days 00:00:07.450000,0 days 00:00:04.490000,fragments-short/ES_070_5.wav,fragments-short-concatenated/ES_070r.wav,EN_070_5,EN,50
ES_070_6,ES_070,ES,OG,0 days 00:00:07.450000,0 days 00:00:12.410000,0 days 00:00:04.960000,fragments-short/ES_070_6.wav,fragments-short-concatenated/ES_070r.wav,EN_070_6,EN,50
ES_070_8,ES_070,ES,OG,0 days 00:00:12.410000,0 days 00:00:18.030000,0 days 00:00:05.620000,fragments-short/ES_070_8.wav,fragments-short-concatenated/ES_070r.wav,EN_070_8,EN,50
ES_070_10,ES_070,ES,OG,0 days 00:00:18.030000,0 days 00:00:20.690000,0 days 00:00:02.660000,fragments-short/ES_070_10.wav,fragments-short-concatenated/ES_070r.wav,EN_070_10,EN,50
ES_070_12,ES_070,ES,OG,0 days 00:00:20.690000,0 days 00:00:22.050000,0 days 00:00:01.360000,fragments-short/ES_070_12.wav,fragments-short-concatenated/ES_070r.wav,EN_070_12,EN,50
ES_070_14,ES_070,ES,OG,0 days 00:00:22.050000,0 days 00:00:24.990000,0 days 00:00:02.940000,fragments-short/ES_070_14.wav,fragments-short-concatenated/ES_070r.wav,EN_070_14,EN,50
ES_070_15,ES_070,ES,OG,0 days 00:00:24.990000,0 days 00:00:27.090000,0 days 00:00:02.100000,fragments-short/ES_070_15.wav,fragments-short-concatenated/ES_070r.wav,EN_070_15,EN,50
ES_070_19,ES_070,ES,OG,0 days 00:00:27.090000,0 days 00:00:27.960000,0 days 00:00:00.870000,fragments-short/ES_070_19.wav,fragments-short-concatenated/ES_070r.wav,EN_070_19,EN,50
ES_070_23,ES_070,ES,OG,0 days 00:00:27.960000,0 days 00:00:30.860000,0 days 00:00:02.900000,fragments-short/ES_070_23.wav,fragments-short-concatenated/ES_070r.wav,EN_070_23,EN,50
ES_070_25,ES_070,ES,OG,0 days 00:00:30.860000,0 days 00:00:34.350000,0 days 00:00:03.490000,fragments-short/ES_070_25.wav,fragments-short-concatenated/ES_070r.wav,EN_070_25,EN,50
ES_070_31,ES_070,ES,OG,0 days 00:00:34.350000,0 days 00:00:39.140000,0 days 00:00:04.790000,fragments-short/ES_070_31.wav,fragments-short-concatenated/ES_070r.wav,EN_070_31,EN,50
ES_070_32,ES_070,ES,OG,0 days 00:00:39.140000,0 days 00:00:42.330000,0 days 00:00:03.190000,fragments-short/ES_070_32.wav,fragments-short-concatenated/ES_070r.wav,EN_070_32,EN,50
ES_070_34,ES_070,ES,OG,0 days 00:00:42.330000,0 days 00:00:43.070000,0 days 00:00:00.740000,fragments-short/ES_070_34.wav,fragments-short-concatenated/ES_070r.wav,EN_070_34,EN,50
ES_070_35,ES_070,ES,OG,0 days 00:00:43.070000,0 days 00:00:44.780000,0 days 00:00:01.710000,fragments-short/ES_070_35.wav,fragments-short-concatenated/ES_070r.wav,EN_070_35,EN,50
ES_070_38,ES_070,ES,OG,0 days 00:00:44.780000,0 days 00:00:45.520000,0 days 00:00:00.740000,fragments-short/ES_070_38.wav,fragments-short-concatenated/ES_070r.wav,EN_070_38,EN,50
ES_071_1,ES_071,ES,OG,0 days 00:00:00,0 days 00:00:01.240000,0 days 00:00:01.240000,fragments-short/ES_071_1.wav,fragments-short-concatenated/ES_071l.wav,EN_071_1,EN,43
ES_071_3,ES_071,ES,OG,0 days 00:00:01.240000,0 days 00:00:02.750000,0 days 00:00:01.510000,fragments-short/ES_071_3.wav,fragments-short-concatenated/ES_071l.wav,EN_071_3,EN,43
ES_071_6,ES_071,ES,OG,0 days 00:00:02.750000,0 days 00:00:06.240000,0 days 00:00:03.490000,fragments-short/ES_071_6.wav,fragments-short-concatenated/ES_071l.wav,EN_071_6,EN,43
ES_071_8,ES_071,ES,OG,0 days 00:00:06.240000,0 days 00:00:13.450000,0 days 00:00:07.210000,fragments-short/ES_071_8.wav,fragments-short-concatenated/ES_071l.wav,EN_071_8,EN,43
ES_071_11,ES_071,ES,OG,0 days 00:00:13.450000,0 days 00:00:17.770000,0 days 00:00:04.320000,fragments-short/ES_071_11.wav,fragments-short-concatenated/ES_071l.wav,EN_071_11,EN,43
ES_071_14,ES_071,ES,OG,0 days 00:00:17.770000,0 days 00:00:18.320000,0 days 00:00:00.550000,fragments-short/ES_071_14.wav,fragments-short-concatenated/ES_071l.wav,EN_071_14,EN,43
ES_071_16,ES_071,ES,OG,0 days 00:00:18.320000,0 days 00:00:23.110000,0 days 00:00:04.790000,fragments-short/ES_071_16.wav,fragments-short-concatenated/ES_071l.wav,EN_071_16,EN,43
ES_071_18,ES_071,ES,OG,0 days 00:00:23.110000,0 days 00:00:23.910000,0 days 00:00:00.800000,fragments-short/ES_071_18.wav,fragments-short-concatenated/ES_071l.wav,EN_071_18,EN,43
ES_071_19,ES_071,ES,OG,0 days 00:00:23.910000,0 days 00:00:28.800000,0 days 00:00:04.890000,fragments-short/ES_071_19.wav,fragments-short-concatenated/ES_071l.wav,EN_071_19,EN,43
ES_071_20,ES_071,ES,OG,0 days 00:00:28.800000,0 days 00:00:33.990000,0 days 00:00:05.190000,fragments-short/ES_071_20.wav,fragments-short-concatenated/ES_071l.wav,EN_071_20,EN,43
ES_071_22,ES_071,ES,OG,0 days 00:00:33.990000,0 days 00:00:34.610000,0 days 00:00:00.620000,fragments-short/ES_071_22.wav,fragments-short-concatenated/ES_071l.wav,EN_071_22,EN,43
ES_071_24,ES_071,ES,OG,0 days 00:00:34.610000,0 days 00:00:37.950000,0 days 00:00:03.340000,fragments-short/ES_071_24.wav,fragments-short-concatenated/ES_071l.wav,EN_071_24,EN,43
ES_071_26,ES_071,ES,OG,0 days 00:00:37.950000,0 days 00:00:38.570000,0 days 00:00:00.620000,fragments-short/ES_071_26.wav,fragments-short-concatenated/ES_071l.wav,EN_071_26,EN,43
ES_071_28,ES_071,ES,OG,0 days 00:00:38.570000,0 days 00:00:39.160000,0 days 00:00:00.590000,fragments-short/ES_071_28.wav,fragments-short-concatenated/ES_071l.wav,EN_071_28,EN,43
ES_071_29,ES_071,ES,OG,0 days 00:00:39.160000,0 days 00:00:42.200000,0 days 00:00:03.040000,fragments-short/ES_071_29.wav,fragments-short-concatenated/ES_071l.wav,EN_071_29,EN,43
ES_071_32,ES_071,ES,OG,0 days 00:00:42.200000,0 days 00:00:42.750000,0 days 00:00:00.550000,fragments-short/ES_071_32.wav,fragments-short-concatenated/ES_071l.wav,EN_071_32,EN,43
ES_071_33,ES_071,ES,OG,0 days 00:00:42.750000,0 days 00:00:46.270000,0 days 00:00:03.520000,fragments-short/ES_071_33.wav,fragments-short-concatenated/ES_071l.wav,EN_071_33,EN,43
ES_072_6,ES_072,ES,RE,0 days 00:00:00,0 days 00:00:03.540000,0 days 00:00:03.540000,fragments-short/ES_072_6.wav,fragments-short-concatenated/ES_072l.wav,EN_072_6,EN,40
ES_072_11,ES_072,ES,RE,0 days 00:00:03.540000,0 days 00:00:04.460000,0 days 00:00:00.920000,fragments-short/ES_072_11.wav,fragments-short-concatenated/ES_072l.wav,EN_072_11,EN,40
ES_072_18,ES_072,ES,RE,0 days 00:00:04.460000,0 days 00:00:07.520000,0 days 00:00:03.060000,fragments-short/ES_072_18.wav,fragments-short-concatenated/ES_072l.wav,EN_072_18,EN,40
ES_072_19,ES_072,ES,RE,0 days 00:00:07.520000,0 days 00:00:10.560000,0 days 00:00:03.040000,fragments-short/ES_072_19.wav,fragments-short-concatenated/ES_072l.wav,EN_072_19,EN,40
ES_072_27,ES_072,ES,RE,0 days 00:00:10.560000,0 days 00:00:19.450000,0 days 00:00:08.890000,fragments-short/ES_072_27.wav,fragments-short-concatenated/ES_072l.wav,EN_072_27,EN,40
ES_073_1,ES_073,ES,RE,0 days 00:00:00,0 days 00:00:01.860000,0 days 00:00:01.860000,fragments-short/ES_073_1.wav,fragments-short-concatenated/ES_073l.wav,EN_073_1,EN,40
ES_073_7,ES_073,ES,RE,0 days 00:00:01.860000,0 days 00:00:04.780000,0 days 00:00:02.920000,fragments-short/ES_073_7.wav,fragments-short-concatenated/ES_073l.wav,EN_073_7,EN,40
ES_073_13,ES_073,ES,RE,0 days 00:00:04.780000,0 days 00:00:09.650000,0 days 00:00:04.870000,fragments-short/ES_073_13.wav,fragments-short-concatenated/ES_073l.wav,EN_073_13,EN,40
ES_073_16,ES_073,ES,RE,0 days 00:00:09.650000,0 days 00:00:15.640000,0 days 00:00:05.990000,fragments-short/ES_073_16.wav,fragments-short-concatenated/ES_073l.wav,EN_073_16,EN,40
ES_073_26,ES_073,ES,RE,0 days 00:00:15.640000,0 days 00:00:16.220000,0 days 00:00:00.580000,fragments-short/ES_073_26.wav,fragments-short-concatenated/ES_073l.wav,EN_073_26,EN,40
ES_073_27,ES_073,ES,RE,0 days 00:00:16.220000,0 days 00:00:18.290000,0 days 00:00:02.070000,fragments-short/ES_073_27.wav,fragments-short-concatenated/ES_073l.wav,EN_073_27,EN,40
ES_073_32,ES_073,ES,RE,0 days 00:00:18.290000,0 days 00:00:21.960000,0 days 00:00:03.670000,fragments-short/ES_073_32.wav,fragments-short-concatenated/ES_073l.wav,EN_073_32,EN,40
ES_073_34,ES_073,ES,RE,0 days 00:00:21.960000,0 days 00:00:26,0 days 00:00:04.040000,fragments-short/ES_073_34.wav,fragments-short-concatenated/ES_073l.wav,EN_073_34,EN,40
ES_073_2,ES_073,ES,RE,0 days 00:00:00,0 days 00:00:05.020000,0 days 00:00:05.020000,fragments-short/ES_073_2.wav,fragments-short-concatenated/ES_073r.wav,EN_073_2,EN,38
ES_073_3,ES_073,ES,RE,0 days 00:00:05.020000,0 days 00:00:09.870000,0 days 00:00:04.850000,fragments-short/ES_073_3.wav,fragments-short-concatenated/ES_073r.wav,EN_073_3,EN,38
ES_073_4,ES_073,ES,RE,0 days 00:00:09.870000,0 days 00:00:14.200000,0 days 00:00:04.330000,fragments-short/ES_073_4.wav,fragments-short-concatenated/ES_073r.wav,EN_073_4,EN,38
ES_073_5,ES_073,ES,RE,0 days 00:00:14.200000,0 days 00:00:18.620000,0 days 00:00:04.420000,fragments-short/ES_073_5.wav,fragments-short-concatenated/ES_073r.wav,EN_073_5,EN,38
ES_073_6,ES_073,ES,RE,0 days 00:00:18.620000,0 days 00:00:23.900000,0 days 00:00:05.280000,fragments-short/ES_073_6.wav,fragments-short-concatenated/ES_073r.wav,EN_073_6,EN,38
ES_073_8,ES_073,ES,RE,0 days 00:00:23.900000,0 days 00:00:28.060000,0 days 00:00:04.160000,fragments-short/ES_073_8.wav,fragments-short-concatenated/ES_073r.wav,EN_073_8,EN,38
ES_073_9,ES_073,ES,RE,0 days 00:00:28.060000,0 days 00:00:32.380000,0 days 00:00:04.320000,fragments-short/ES_073_9.wav,fragments-short-concatenated/ES_073r.wav,EN_073_9,EN,38
ES_073_10,ES_073,ES,RE,0 days 00:00:32.380000,0 days 00:00:35.090000,0 days 00:00:02.710000,fragments-short/ES_073_10.wav,fragments-short-concatenated/ES_073r.wav,EN_073_10,EN,38
ES_073_11,ES_073,ES,RE,0 days 00:00:35.090000,0 days 00:00:38.080000,0 days 00:00:02.990000,fragments-short/ES_073_11.wav,fragments-short-concatenated/ES_073r.wav,EN_073_11,EN,38
ES_073_12,ES_073,ES,RE,0 days 00:00:38.080000,0 days 00:00:42.910000,0 days 00:00:04.830000,fragments-short/ES_073_12.wav,fragments-short-concatenated/ES_073r.wav,EN_073_12,EN,38
ES_073_15,ES_073,ES,RE,0 days 00:00:42.910000,0 days 00:00:45.940000,0 days 00:00:03.030000,fragments-short/ES_073_15.wav,fragments-short-concatenated/ES_073r.wav,EN_073_15,EN,38
ES_073_18,ES_073,ES,RE,0 days 00:00:45.940000,0 days 00:00:49.550000,0 days 00:00:03.610000,fragments-short/ES_073_18.wav,fragments-short-concatenated/ES_073r.wav,EN_073_18,EN,38
ES_073_19,ES_073,ES,RE,0 days 00:00:49.550000,0 days 00:00:53.770000,0 days 00:00:04.220000,fragments-short/ES_073_19.wav,fragments-short-concatenated/ES_073r.wav,EN_073_19,EN,38
ES_073_20,ES_073,ES,RE,0 days 00:00:53.770000,0 days 00:00:56.540000,0 days 00:00:02.770000,fragments-short/ES_073_20.wav,fragments-short-concatenated/ES_073r.wav,EN_073_20,EN,38
ES_073_21,ES_073,ES,RE,0 days 00:00:56.540000,0 days 00:01:01.780000,0 days 00:00:05.240000,fragments-short/ES_073_21.wav,fragments-short-concatenated/ES_073r.wav,EN_073_21,EN,38
ES_073_23,ES_073,ES,RE,0 days 00:01:01.780000,0 days 00:01:06.900000,0 days 00:00:05.120000,fragments-short/ES_073_23.wav,fragments-short-concatenated/ES_073r.wav,EN_073_23,EN,38
ES_073_25,ES_073,ES,RE,0 days 00:01:06.900000,0 days 00:01:09.720000,0 days 00:00:02.820000,fragments-short/ES_073_25.wav,fragments-short-concatenated/ES_073r.wav,EN_073_25,EN,38
ES_073_28,ES_073,ES,RE,0 days 00:01:09.720000,0 days 00:01:10.590000,0 days 00:00:00.870000,fragments-short/ES_073_28.wav,fragments-short-concatenated/ES_073r.wav,EN_073_28,EN,38
ES_073_29,ES_073,ES,RE,0 days 00:01:10.590000,0 days 00:01:13.670000,0 days 00:00:03.080000,fragments-short/ES_073_29.wav,fragments-short-concatenated/ES_073r.wav,EN_073_29,EN,38
ES_073_30,ES_073,ES,RE,0 days 00:01:13.670000,0 days 00:01:16.140000,0 days 00:00:02.470000,fragments-short/ES_073_30.wav,fragments-short-concatenated/ES_073r.wav,EN_073_30,EN,38
ES_073_31,ES_073,ES,RE,0 days 00:01:16.140000,0 days 00:01:20.150000,0 days 00:00:04.010000,fragments-short/ES_073_31.wav,fragments-short-concatenated/ES_073r.wav,EN_073_31,EN,38
ES_073_33,ES_073,ES,RE,0 days 00:01:20.150000,0 days 00:01:25.900000,0 days 00:00:05.750000,fragments-short/ES_073_33.wav,fragments-short-concatenated/ES_073r.wav,EN_073_33,EN,38
ES_073_35,ES_073,ES,RE,0 days 00:01:25.900000,0 days 00:01:29.770000,0 days 00:00:03.870000,fragments-short/ES_073_35.wav,fragments-short-concatenated/ES_073r.wav,EN_073_35,EN,38
ES_073_36,ES_073,ES,RE,0 days 00:01:29.770000,0 days 00:01:33.400000,0 days 00:00:03.630000,fragments-short/ES_073_36.wav,fragments-short-concatenated/ES_073r.wav,EN_073_36,EN,38
ES_075_2,ES_075,ES,OG,0 days 00:00:00,0 days 00:00:05.420000,0 days 00:00:05.420000,fragments-short/ES_075_2.wav,fragments-short-concatenated/ES_075l.wav,EN_075_2,EN,55
ES_075_3,ES_075,ES,OG,0 days 00:00:05.420000,0 days 00:00:09.260000,0 days 00:00:03.840000,fragments-short/ES_075_3.wav,fragments-short-concatenated/ES_075l.wav,EN_075_3,EN,55
ES_075_9,ES_075,ES,OG,0 days 00:00:09.260000,0 days 00:00:13.935000,0 days 00:00:04.675000,fragments-short/ES_075_9.wav,fragments-short-concatenated/ES_075l.wav,EN_075_9,EN,55
ES_075_11,ES_075,ES,OG,0 days 00:00:13.935000,0 days 00:00:21.235000,0 days 00:00:07.300000,fragments-short/ES_075_11.wav,fragments-short-concatenated/ES_075l.wav,EN_075_11,EN,55
ES_075_15,ES_075,ES,OG,0 days 00:00:21.235000,0 days 00:00:23.120000,0 days 00:00:01.885000,fragments-short/ES_075_15.wav,fragments-short-concatenated/ES_075l.wav,EN_075_15,EN,55
ES_075_19,ES_075,ES,OG,0 days 00:00:23.120000,0 days 00:00:26.892000,0 days 00:00:03.772000,fragments-short/ES_075_19.wav,fragments-short-concatenated/ES_075l.wav,EN_075_19,EN,55
ES_075_23,ES_075,ES,OG,0 days 00:00:26.892000,0 days 00:00:27.887000,0 days 00:00:00.995000,fragments-short/ES_075_23.wav,fragments-short-concatenated/ES_075l.wav,EN_075_23,EN,55
ES_075_26,ES_075,ES,OG,0 days 00:00:27.887000,0 days 00:00:29.317000,0 days 00:00:01.430000,fragments-short/ES_075_26.wav,fragments-short-concatenated/ES_075l.wav,EN_075_26,EN,55
